Collection,Organisation type,Organisation code,Organisation name,PHE Centre,STP,Year,Month,Metric,Figure,Data signed off,Data changed since last publication?
E. coli,CCG,00N, South Tyneside,North East,Cumbria and North East STP,2019,10,Community-onset,8,N/A,N/A
E. coli,CCG,00P, Sunderland,North East,Cumbria and North East STP,2019,10,Community-onset,23,N/A,N/A
E. coli,CCG,00Q, Blackburn with Darwen,North West,Healthier Lancashire and South Cumbria,2019,10,Community-onset,9,N/A,N/A
E. coli,CCG,00R, Blackpool,North West,Healthier Lancashire and South Cumbria,2019,10,Community-onset,8,N/A,N/A
E. coli,CCG,00T, Bolton,North West,Greater Manchester Health & Social Care Partnership,2019,10,Community-onset,12,N/A,N/A
E. coli,CCG,00V, Bury,North West,Greater Manchester Health & Social Care Partnership,2019,10,Community-onset,9,N/A,N/A
E. coli,CCG,00X, Chorley and South Ribble,North West,Healthier Lancashire and South Cumbria,2019,10,Community-onset,10,N/A,N/A
E. coli,CCG,00Y, Oldham,North West,Greater Manchester Health & Social Care Partnership,2019,10,Community-onset,11,N/A,N/A
E. coli,CCG,01A, East Lancashire,North West,Healthier Lancashire and South Cumbria,2019,10,Community-onset,13,N/A,N/A
E. coli,CCG,01D," Heywood, Middleton and Rochdale",North West,Greater Manchester Health & Social Care Partnership,2019,10,Community-onset,6,N/A,N/A
E. coli,CCG,01E, Greater Preston,North West,Healthier Lancashire and South Cumbria,2019,10,Community-onset,11,N/A,N/A
E. coli,CCG,01F, Halton,North West,Cheshire and Merseyside STP,2019,10,Community-onset,8,N/A,N/A
E. coli,CCG,01G, Salford,North West,Greater Manchester Health & Social Care Partnership,2019,10,Community-onset,13,N/A,N/A
E. coli,CCG,01H, North Cumbria,North West,Cumbria and North East STP,2019,10,Community-onset,18,N/A,N/A
E. coli,CCG,01J, Knowsley,North West,Cheshire and Merseyside STP,2019,10,Community-onset,25,N/A,N/A
E. coli,CCG,01K, Morecambe Bay,North West,Healthier Lancashire and South Cumbria,2019,10,Community-onset,18,N/A,N/A
E. coli,CCG,01T, South Sefton,North West,Cheshire and Merseyside STP,2019,10,Community-onset,13,N/A,N/A
E. coli,CCG,01V, Southport and Formby,North West,Cheshire and Merseyside STP,2019,10,Community-onset,17,N/A,N/A
E. coli,CCG,01W, Stockport,North West,Greater Manchester Health & Social Care Partnership,2019,10,Community-onset,18,N/A,N/A
E. coli,CCG,01X, St Helens,North West,Cheshire and Merseyside STP,2019,10,Community-onset,9,N/A,N/A
E. coli,CCG,01Y, Tameside and Glossop,North West,Greater Manchester Health & Social Care Partnership,2019,10,Community-onset,13,N/A,N/A
E. coli,CCG,02A, Trafford,North West,Greater Manchester Health & Social Care Partnership,2019,10,Community-onset,13,N/A,N/A
E. coli,CCG,02E, Warrington,North West,Cheshire and Merseyside STP,2019,10,Community-onset,7,N/A,N/A
E. coli,CCG,02G, West Lancashire,North West,Healthier Lancashire and South Cumbria,2019,10,Community-onset,6,N/A,N/A
E. coli,CCG,02H, Wigan Borough,North West,Greater Manchester Health & Social Care Partnership,2019,10,Community-onset,13,N/A,N/A
E. coli,CCG,02M, Fylde and Wyre,North West,Healthier Lancashire and South Cumbria,2019,10,Community-onset,15,N/A,N/A
E. coli,CCG,02P, Barnsley,Yorkshire and Humber,South Yorkshire and Bassetlaw STP,2019,10,Community-onset,11,N/A,N/A
E. coli,CCG,02Q, Bassetlaw,East Midlands,South Yorkshire and Bassetlaw STP,2019,10,Community-onset,9,N/A,N/A
E. coli,CCG,02T, Calderdale,Yorkshire and Humber,West Yorkshire and Harrogate Health & Care Partnership (STP),2019,10,Community-onset,13,N/A,N/A
E. coli,CCG,02X, Doncaster,Yorkshire and Humber,South Yorkshire and Bassetlaw STP,2019,10,Community-onset,16,N/A,N/A
E. coli,CCG,02Y, East Riding of Yorkshire,Yorkshire and Humber,"Humber, Coast and Vale STP",2019,10,Community-onset,16,N/A,N/A
E. coli,CCG,03F, Hull,Yorkshire and Humber,"Humber, Coast and Vale STP",2019,10,Community-onset,17,N/A,N/A
E. coli,CCG,03H, North East Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale STP",2019,10,Community-onset,11,N/A,N/A
E. coli,CCG,03K, North Lincolnshire,Yorkshire and Humber,"Humber, Coast and Vale STP",2019,10,Community-onset,14,N/A,N/A
E. coli,CCG,03L, Rotherham,Yorkshire and Humber,South Yorkshire and Bassetlaw STP,2019,10,Community-onset,12,N/A,N/A
E. coli,CCG,03N, Sheffield,Yorkshire and Humber,South Yorkshire and Bassetlaw STP,2019,10,Community-onset,50,N/A,N/A
E. coli,CCG,03Q, Vale of York,Yorkshire and Humber,"Humber, Coast and Vale STP",2019,10,Community-onset,21,N/A,N/A
E. coli,CCG,03R, Wakefield,Yorkshire and Humber,West Yorkshire and Harrogate Health & Care Partnership (STP),2019,10,Community-onset,28,N/A,N/A
E. coli,CCG,03W, East Leicestershire and Rutland,East Midlands,"Leicester, Leicestershire and Rutland STP",2019,10,Community-onset,18,N/A,N/A
E. coli,CCG,04C, Leicester City,East Midlands,"Leicester, Leicestershire and Rutland STP",2019,10,Community-onset,13,N/A,N/A
E. coli,CCG,04V, West Leicestershire,East Midlands,"Leicester, Leicestershire and Rutland STP",2019,10,Community-onset,15,N/A,N/A
E. coli,CCG,04Y, Cannock Chase,West Midlands,Staffordshire & Stoke on Trent STP,2019,10,Community-onset,9,N/A,N/A
E. coli,CCG,05D, East Staffordshire,West Midlands,Staffordshire & Stoke on Trent STP,2019,10,Community-onset,8,N/A,N/A
E. coli,CCG,05G, North Staffordshire,West Midlands,Staffordshire & Stoke on Trent STP,2019,10,Community-onset,17,N/A,N/A
E. coli,CCG,05Q, South East Staffordshire and Seisdon Peninsula,West Midlands,Staffordshire & Stoke on Trent STP,2019,10,Community-onset,13,N/A,N/A
E. coli,CCG,05V, Stafford and Surrounds,West Midlands,Staffordshire & Stoke on Trent STP,2019,10,Community-onset,10,N/A,N/A
E. coli,CCG,05W, Stoke On Trent,West Midlands,Staffordshire & Stoke on Trent STP,2019,10,Community-onset,19,N/A,N/A
E. coli,CCG,06H, Cambridgeshire and Peterborough,East of England,Cambridgeshire and Peterborough STP,2019,10,Community-onset,47,N/A,N/A
E. coli,CCG,06K, East and North Hertfordshire,East of England,Hertfordshire and West Essex STP,2019,10,Community-onset,19,N/A,N/A
E. coli,CCG,06L, Ipswich and East Suffolk,East of England,Suffolk and North East Essex STP,2019,10,Community-onset,28,N/A,N/A
E. coli,CCG,06N, Herts Valleys,East of England,Hertfordshire and West Essex STP,2019,10,Community-onset,39,N/A,N/A
E. coli,CCG,06Q, Mid Essex,East of England,Mid and South Essex STP,2019,10,Community-onset,32,N/A,N/A
E. coli,CCG,06T, North East Essex,East of England,Suffolk and North East Essex STP,2019,10,Community-onset,27,N/A,N/A
E. coli,CCG,07G, Thurrock,East of England,Mid and South Essex STP,2019,10,Community-onset,5,N/A,N/A
E. coli,CCG,07H, West Essex,East of England,Hertfordshire and West Essex STP,2019,10,Community-onset,19,N/A,N/A
E. coli,CCG,07K, West Suffolk,East of England,Suffolk and North East Essex STP,2019,10,Community-onset,8,N/A,N/A
E. coli,CCG,09D, Brighton and Hove,South East,Sussex Health and Care Partnership STP,2019,10,Community-onset,12,N/A,N/A
E. coli,CCG,10Q, Oxfordshire,South East,"Buckinghamshire, Oxfordshire and Berkshire West STP",2019,10,Community-onset,48,N/A,N/A
E. coli,CCG,10R, Portsmouth,South East,Hampshire and the Isle of Wight STP,2019,10,Community-onset,6,N/A,N/A
E. coli,CCG,11J, Dorset,South West,Dorset STP,2019,10,Community-onset,61,N/A,N/A
E. coli,CCG,11M, Gloucestershire,South West,Gloucestershire STP,2019,10,Community-onset,18,N/A,N/A
E. coli,CCG,11N, Kernow,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),2019,10,Community-onset,37,N/A,N/A
E. coli,CCG,11X, Somerset,South West,Somerset STP,2019,10,Community-onset,37,N/A,N/A
E. coli,CCG,12F, Wirral,North West,Cheshire and Merseyside STP,2019,10,Community-onset,19,N/A,N/A
E. coli,CCG,13Q, zSpecialist Commissioning Hubs,Yorkshire and Humber,West Yorkshire and Harrogate Health & Care Partnership (STP),2019,10,Community-onset,0,N/A,N/A
E. coli,CCG,13T, Newcastle Gateshead,North East,Cumbria and North East STP,2019,10,Community-onset,27,N/A,N/A
E. coli,CCG,14L, Manchester,North West,Greater Manchester Health & Social Care Partnership,2019,10,Community-onset,40,N/A,N/A
E. coli,CCG,14Y, Buckinghamshire,South East,"Buckinghamshire, Oxfordshire and Berkshire West STP",2019,10,Community-onset,25,N/A,N/A
E. coli,CCG,15A, Berkshire West,South East,"Buckinghamshire, Oxfordshire and Berkshire West STP",2019,10,Community-onset,28,N/A,N/A
E. coli,CCG,15C," Bristol, North Somerset and South Gloucestershire",South West,"Bristol, North Somerset and South Gloucestershire STP",2019,10,Community-onset,44,N/A,N/A
E. coli,CCG,15E, Birmingham and Solihull,West Midlands,Birmingham and Solihull STP,2019,10,Community-onset,57,N/A,N/A
E. coli,CCG,15F, Leeds,Yorkshire and Humber,West Yorkshire and Harrogate Health & Care Partnership (STP),2019,10,Community-onset,48,N/A,N/A
E. coli,CCG,15M, Derby and Derbyshire,East Midlands,Joined Up Care Derbyshire STP,2019,10,Community-onset,46,N/A,N/A
E. coli,CCG,15N, Devon,South West,Devon STP,2019,10,Community-onset,72,N/A,N/A
E. coli,CCG,16C, Tees Valley,North East,Cumbria and North East STP,2019,10,Community-onset,55,N/A,N/A
E. coli,CCG,18C, Herefordshire and Worcestershire,West Midlands,Herefordshire and Worcestershire STP,2019,10,Community-onset,33,N/A,N/A
E. coli,CCG,26A, Norfolk & Waveney,East of England,Norfolk and Waveney Health & Care Partnership (STP),2019,10,Community-onset,59,N/A,N/A
E. coli,CCG,27D, Cheshire,North West,Cheshire and Merseyside STP,2019,10,Community-onset,51,N/A,N/A
E. coli,CCG,36J, Bradford District and Craven,Yorkshire and Humber,West Yorkshire and Harrogate Health & Care Partnership (STP),2019,10,Community-onset,34,N/A,N/A
E. coli,CCG,36L, South West London,London,South West London Health & Care Partnership (STP),2019,10,Community-onset,61,N/A,N/A
E. coli,CCG,42D, North Yorkshire,Yorkshire and Humber,"Humber, Coast and Vale STP",2019,10,Community-onset,35,N/A,N/A
E. coli,CCG,52R, Nottingham and Nottinghamshire,East Midlands,Nottingham and Nottinghamshire Health and Care STP,2019,10,Community-onset,72,N/A,N/A
E. coli,CCG,70F, West Sussex,South East,Sussex Health and Care Partnership STP,2019,10,Community-onset,57,N/A,N/A
E. coli,CCG,71E, Lincolnshire,East Midlands,Lincolnshire STP,2019,10,Community-onset,49,N/A,N/A
E. coli,CCG,72Q, South East London,London,Our Healthier South East London STP,2019,10,Community-onset,87,N/A,N/A
E. coli,CCG,78H, Northamptonshire,East Midlands,Northamptonshire STP,2019,10,Community-onset,29,N/A,N/A
E. coli,CCG,84H, County Durham,North East,Cumbria and North East STP,2019,10,Community-onset,25,N/A,N/A
E. coli,CCG,91Q, Kent and Medway,South East,Kent and Medway STP,2019,10,Community-onset,104,N/A,N/A
E. coli,CCG,92A, Surrey Heartlands,South East,Surrey Heartlands Health & Care Partnership (STP),2019,10,Community-onset,55,N/A,N/A
E. coli,CCG,92G," Bath and North East Somerset, Swindon and Wiltshire",South West,"Bath and North East Somerset, Swindon and Wiltshire STP",2019,10,Community-onset,41,N/A,N/A
E. coli,CCG,93C, North Central London,London,North London Partners in Health & Care (STP),2019,10,Community-onset,75,N/A,N/A
E. coli,CCG,97R, East Sussex,South East,Sussex Health and Care Partnership STP,2019,10,Community-onset,40,N/A,N/A
E. coli,CCG,99A, Liverpool,North West,Cheshire and Merseyside STP,2019,10,Community-onset,33,N/A,N/A
E. coli,CCG,99C, North Tyneside,North East,Cumbria and North East STP,2019,10,Community-onset,12,N/A,N/A
E. coli,CCG,99E, Basildon and Brentwood,East of England,Mid and South Essex STP,2019,10,Community-onset,20,N/A,N/A
E. coli,CCG,99F, Castle Point and Rochford,East of England,Mid and South Essex STP,2019,10,Community-onset,11,N/A,N/A
E. coli,CCG,99G, Southend,East of England,Mid and South Essex STP,2019,10,Community-onset,15,N/A,N/A
E. coli,CCG,A3A8R, North East London,London,East London Health & Care Partnership (STP),2019,10,Community-onset,79,N/A,N/A
E. coli,CCG,B2M3M, Coventry and Warwickshire,West Midlands,Coventry and Warwickshire STP,2019,10,Community-onset,40,N/A,N/A
E. coli,CCG,D2P2L, Black Country and West Birmingham,West Midlands,The Black Country and West Birmingham STP,2019,10,Community-onset,58,N/A,N/A
E. coli,CCG,D4U1Y, Frimley,South East,Frimley Health & Care (STP),2019,10,Community-onset,40,N/A,N/A
E. coli,CCG,D9Y0V," Hampshire, Southampton and Isle of Wight",South East,Hampshire and the Isle of Wight STP,2019,10,Community-onset,77,N/A,N/A
E. coli,CCG,M1J4Y," Bedfordshire, Luton and Milton Keynes",East of England,"Bedfordshire, Luton and Milton Keynes STP",2019,10,Community-onset,42,N/A,N/A
E. coli,CCG,M2L0M," Shropshire, Telford and Wrekin",West Midlands,Shropshire and Telford and Wrekin STP,2019,10,Community-onset,36,N/A,N/A
E. coli,NHS acute trust,R0A, Manchester University,North West,Greater Manchester Health & Social Care Partnership,2019,10,Community-onset,45,N/A,N/A
E. coli,NHS acute trust,R0B, South Tyneside & Sunderland,North East,Cumbria and North East STP,2019,10,Community-onset,31,N/A,N/A
E. coli,NHS acute trust,R0D, University Hospitals Dorset,South West,Dorset STP,2019,10,Community-onset,56,N/A,N/A
E. coli,NHS acute trust,R1F, Isle of Wight,South East,Hampshire and the Isle of Wight STP,2019,10,Community-onset,8,N/A,N/A
E. coli,NHS acute trust,R1H, Barts Health,London,East London Health & Care Partnership (STP),2019,10,Community-onset,49,N/A,N/A
E. coli,NHS acute trust,R1K, London North West University Healthcare,London,North West London Health & Care Partnership (STP),2019,10,Community-onset,34,N/A,N/A
E. coli,NHS acute trust,RA2, Royal Surrey County Hospital,South East,Surrey Heartlands Health & Care Partnership (STP),2019,10,Community-onset,12,N/A,N/A
E. coli,NHS acute trust,RA4, Yeovil District Hospital,South West,Somerset STP,2019,10,Community-onset,18,N/A,N/A
E. coli,NHS acute trust,RA7, University Hospitals Bristol and Weston NHS Foundation Trust,South West,"Bristol, North Somerset and South Gloucestershire STP",2019,10,Community-onset,15,N/A,N/A
E. coli,NHS acute trust,RA9, Torbay and South Devon,South West,Devon STP,2019,10,Community-onset,12,N/A,N/A
E. coli,NHS acute trust,RAE, Bradford Teaching Hospitals,Yorkshire and Humber,West Yorkshire and Harrogate Health & Care Partnership (STP),2019,10,Community-onset,21,N/A,N/A
E. coli,NHS acute trust,RAJ, Mid and South Essex NHS Foundation,East of England,Mid and South Essex STP,2019,10,Community-onset,73,N/A,N/A
E. coli,NHS acute trust,RAL, Royal Free London,London,North London Partners in Health & Care (STP),2019,10,Community-onset,32,N/A,N/A
E. coli,NHS acute trust,RAN, Royal National Orthopaedic Hospital,London,North West London Health & Care Partnership (STP),2019,10,Community-onset,0,N/A,N/A
E. coli,NHS acute trust,RAP, North Middlesex University Hospital,London,North London Partners in Health & Care (STP),2019,10,Community-onset,16,N/A,N/A
E. coli,NHS acute trust,RAS, The Hillingdon Hospitals,London,North West London Health & Care Partnership (STP),2019,10,Community-onset,15,N/A,N/A
E. coli,NHS acute trust,RAX, Kingston Hospital,London,South West London Health & Care Partnership (STP),2019,10,Community-onset,12,N/A,N/A
E. coli,NHS acute trust,RBD, Dorset County Hospital,South West,Dorset STP,2019,10,Community-onset,8,N/A,N/A
E. coli,NHS acute trust,RBK, Walsall Healthcare,West Midlands,The Black Country and West Birmingham STP,2019,10,Community-onset,12,N/A,N/A
E. coli,NHS acute trust,RBL, Wirral University Teaching Hospital,North West,Cheshire and Merseyside STP,2019,10,Community-onset,20,N/A,N/A
E. coli,NHS acute trust,RBN, St. Helens and Knowsley Hospitals,North West,Cheshire and Merseyside STP,2019,10,Community-onset,32,N/A,N/A
E. coli,NHS acute trust,RBQ, Liverpool Heart & Chest Hospital,North West,Cheshire and Merseyside STP,2019,10,Community-onset,0,N/A,N/A
E. coli,NHS acute trust,RBS, Alder Hey Children's,North West,Cheshire and Merseyside STP,2019,10,Community-onset,1,N/A,N/A
E. coli,NHS acute trust,RBT, Mid Cheshire Hospitals,North West,Cheshire and Merseyside STP,2019,10,Community-onset,21,N/A,N/A
E. coli,NHS acute trust,RBV, The Christie Hospital,North West,Greater Manchester Health & Social Care Partnership,2019,10,Community-onset,6,N/A,N/A
E. coli,NHS acute trust,RBZ, Northern Devon Healthcare,South West,Devon STP,2019,10,Community-onset,9,N/A,N/A
E. coli,NHS acute trust,RC9, Bedfordshire Hospitals NHS Foundation Trust,East of England,"Bedfordshire, Luton and Milton Keynes STP",2019,10,Community-onset,28,N/A,N/A
E. coli,NHS acute trust,RCB, York Teaching Hospital,Yorkshire and Humber,"Humber, Coast and Vale STP",2019,10,Community-onset,42,N/A,N/A
E. coli,NHS acute trust,RCD, Harrogate & District,Yorkshire and Humber,"Humber, Coast and Vale STP",2019,10,Community-onset,8,N/A,N/A
E. coli,NHS acute trust,RCF, Airedale,Yorkshire and Humber,West Yorkshire and Harrogate Health & Care Partnership (STP),2019,10,Community-onset,13,N/A,N/A
E. coli,NHS acute trust,RCU, Sheffield Children's,Yorkshire and Humber,South Yorkshire and Bassetlaw STP,2019,10,Community-onset,0,N/A,N/A
E. coli,NHS acute trust,RCX, The Queen Elizabeth Hospital King's Lynn,East of England,Norfolk and Waveney Health & Care Partnership (STP),2019,10,Community-onset,22,N/A,N/A
E. coli,NHS acute trust,RD1, Royal United Hospitals Bath,South West,"Bath and North East Somerset, Swindon and Wiltshire STP",2019,10,Community-onset,21,N/A,N/A
E. coli,NHS acute trust,RD8, Milton Keynes University Hospital,East of England,"Bedfordshire, Luton and Milton Keynes STP",2019,10,Community-onset,19,N/A,N/A
E. coli,NHS acute trust,RDE, East Suffolk and North Essex,East of England,Suffolk and North East Essex STP,2019,10,Community-onset,51,N/A,N/A
E. coli,NHS acute trust,RDU, Frimley Health,South East,Frimley Health & Care (STP),2019,10,Community-onset,53,N/A,N/A
E. coli,NHS acute trust,REF, Royal Cornwall Hospitals,South West,Cornwall and the Isles of Scilly Health & Social Care Partnership (STP),2019,10,Community-onset,28,N/A,N/A
E. coli,NHS acute trust,REM, Liverpool University Hospitals NHS Foundation Trust,North West,Cheshire and Merseyside STP,2019,10,Community-onset,54,N/A,N/A
E. coli,NHS acute trust,REN, The Clatterbridge Cancer Centre,North West,Cheshire and Merseyside STP,2019,10,Community-onset,0,N/A,N/A
E. coli,NHS acute trust,REP, Liverpool Women's,North West,Cheshire and Merseyside STP,2019,10,Community-onset,0,N/A,N/A
E. coli,NHS acute trust,RET, The Walton Centre,North West,Cheshire and Merseyside STP,2019,10,Community-onset,0,N/A,N/A
E. coli,NHS acute trust,RF4," Barking, Havering & Redbridge University Hospitals",London,East London Health & Care Partnership (STP),2019,10,Community-onset,31,N/A,N/A
E. coli,NHS acute trust,RFF, Barnsley Hospital,Yorkshire and Humber,South Yorkshire and Bassetlaw STP,2019,10,Community-onset,11,N/A,N/A
E. coli,NHS acute trust,RFR, The Rotherham,Yorkshire and Humber,South Yorkshire and Bassetlaw STP,2019,10,Community-onset,11,N/A,N/A
